2.107699999999999895e-04 8.368630116778399497e+02
2.128900000000000031e-04 8.450089332389916308e+02
2.150200000000000115e-04 8.531903068830930579e+02
2.171899999999999992e-04 8.615222776958512441e+02
2.193700000000000088e-04 8.698895718277087781e+02
2.215700000000000080e-04 8.783305281753696363e+02
2.237999999999999918e-04 8.868834290723953018e+02
2.260499999999999923e-04 8.955098350016517088e+02
2.283200000000000095e-04 9.042096813865439344e+02
2.306200000000000112e-04 9.130212074456430855e+02
2.329300000000000077e-04 9.218677266799018071e+02
2.352699999999999887e-04 9.308257676718682205e+02
2.376400000000000083e-04 9.398952224005978451e+02
2.400299999999999905e-04 9.490377366967884427e+02
2.424399999999999895e-04 9.582532457651618643e+02
2.448800000000000000e-04 9.675799015167089010e+02
2.473399999999999731e-04 9.769793931706717558e+02
2.498199999999999900e-04 9.864516558100552857e+02
2.523299999999999914e-04 9.960347971770081585e+02
2.548699999999999772e-04 1.005728708243786173e+03
2.574300000000000069e-04 1.015495136948611162e+03
2.600200000000000211e-04 1.025372145732178979e+03
2.626300000000000249e-04 1.035321511231338945e+03
2.652700000000000132e-04 1.045381264937576134e+03
2.679399999999999859e-04 1.055551293018031629e+03
2.706300000000000025e-04 1.065793412493685082e+03
2.733500000000000036e-04 1.076145604663341373e+03
2.760999999999999891e-04 1.086607753467533712e+03
2.788700000000000185e-04 1.097141721513262382e+03
2.816699999999999781e-04 1.107785443904879230e+03
2.845100000000000255e-04 1.118576793558305553e+03
2.873600000000000134e-04 1.129401683176175538e+03
2.902499999999999807e-04 1.140373964407066978e+03
2.931699999999999866e-04 1.151455529134674180e+03
2.961199999999999770e-04 1.162646258661389311e+03
2.990900000000000112e-04 1.173908123077531400e+03
3.021000000000000248e-04 1.185316840665622976e+03
3.051299999999999737e-04 1.196796486363035910e+03
3.082000000000000104e-04 1.208422713290263118e+03
3.112999999999999773e-04 1.220157506303312175e+03
3.144299999999999829e-04 1.232000744473900340e+03
3.175899999999999730e-04 1.243952306728198664e+03
3.207800000000000018e-04 1.256012072197255293e+03
3.240000000000000150e-04 1.268179919630599670e+03
3.272600000000000075e-04 1.280493489902707779e+03
3.305499999999999845e-04 1.292914862005409532e+03
3.338700000000000001e-04 1.305443910821507870e+03
3.372299999999999950e-04 1.318118220704730220e+03
3.406199999999999744e-04 1.330899912805695749e+03
3.440399999999999925e-04 1.343788853635373698e+03
3.474999999999999899e-04 1.356822571112736796e+03
3.509900000000000259e-04 1.369963236451408193e+03
3.545199999999999870e-04 1.383248341676816153e+03
3.580799999999999868e-04 1.396640091054693357e+03
3.616800000000000201e-04 1.410175940143609296e+03
3.653099999999999837e-04 1.423818126580626995e+03
3.689799999999999807e-04 1.437604069007910084e+03
3.726900000000000113e-04 1.451533576584511366e+03
3.764400000000000211e-04 1.465606457130788840e+03
3.802200000000000154e-04 1.479785017587568746e+03
3.840399999999999890e-04 1.494106601231134391e+03
3.878999999999999961e-04 1.508571013311402567e+03
3.917999999999999825e-04 1.523178058263855746e+03
3.957400000000000024e-04 1.537927539381228144e+03
3.997200000000000015e-04 1.552819259058866464e+03
4.037299999999999852e-04 1.567815631903852363e+03
4.077899999999999971e-04 1.582991254666450004e+03
4.118899999999999883e-04 1.598308520005112314e+03
4.160300000000000131e-04 1.613767223481934479e+03
4.202100000000000171e-04 1.629367158735860357e+03
4.244300000000000004e-04 1.645108115579052537e+03
4.287000000000000120e-04 1.661027148463155754e+03
4.330100000000000030e-04 1.677086726730563896e+03
4.373599999999999732e-04 1.693286629815196420e+03
4.417499999999999769e-04 1.709626637673692585e+03
4.461900000000000089e-04 1.726143719008812695e+03
4.506800000000000151e-04 1.742837589165312011e+03
4.552100000000000005e-04 1.759670812523946552e+03
4.597800000000000194e-04 1.776643162597619494e+03
4.644000000000000124e-04 1.793791519274330312e+03
4.690699999999999796e-04 1.811115591007194098e+03
4.737799999999999802e-04 1.828578019233088071e+03
4.785500000000000040e-04 1.846252658959634800e+03
4.833600000000000071e-04 1.864065105687223422e+03
4.882099999999999895e-04 1.882015125362567460e+03
4.931199999999999950e-04 1.900176437936781895e+03
4.980800000000000288e-04 1.918511719232926680e+03
5.030800000000000419e-04 1.936983731511476435e+03
5.081400000000000240e-04 1.955666057875618435e+03
5.132399999999999853e-04 1.974484549224629518e+03
5.184000000000000240e-04 1.993512694636247033e+03
5.236099999999999826e-04 2.012713267240144432e+03
5.288800000000000185e-04 2.032122764738101296e+03
5.341900000000000337e-04 2.051667201573837247e+03
5.395600000000000179e-04 2.071419856797178454e+03
5.449800000000000304e-04 2.091343571902630174e+03
5.504600000000000118e-04 2.111474728382548619e+03
5.559900000000000215e-04 2.131776212648280762e+03
5.615800000000000002e-04 2.152284355337062607e+03
5.672200000000000072e-04 2.172962085366591054e+03
5.729199999999999831e-04 2.193845679218917667e+03
5.786800000000000364e-04 2.214934710037941841e+03
5.844999999999999502e-04 2.236228747773787290e+03
5.903700000000000007e-04 2.257690810556097858e+03
5.963099999999999607e-04 2.279393587186403693e+03
6.022999999999999491e-04 2.301263565881739851e+03
6.083500000000000149e-04 2.323336855546389415e+03
6.144699999999999902e-04 2.345649457451277158e+03
6.206399999999999938e-04 2.368128007256349520e+03
